,none,board_features,graph_features,turn_features,p0_vps,p1_vps,p0_hand_and_pieces,p1_hand_and_pieces,p0_dev_cards_played,p1_dev_cards_played
1,2.5809381604553496,0.06669862679015559,-0.21317397488046058,0.11632156730351434,0.42769226817616773,0.031025164063938737,0.3701469092925028,0.6155962925445704,0.009732877866400078,-0.004977824629806338
2,2.5809380837790834,0.23131167327482074,-0.26969420758680734,0.13526568821162133,0.47419780801416167,-0.06523102632904892,0.18259457372184373,0.7313305562179871,0.0048464393039041945,-0.005559646533535828
3,2.580938096069606,0.2029295280257101,0.031501076040858056,0.16268871642228494,0.36610406218482094,-0.05418524680151443,0.17361849834829868,0.5112282620885725,0.020828844592672723,0.004348205030773211
4,2.5809380513171876,0.23024465658980262,0.14823502973908426,0.19281906093871126,0.0430099804959897,-0.04368210938449002,0.2819333059835341,0.5102938210935198,0.03561928042796997,0.020588958096208143
5,2.580938051356628,0.2282233348998519,0.1973234322118339,0.20143511282527182,0.04002810277649321,-0.043393297050503044,0.24082866320094792,0.4999484892508369,0.03500927790759291,0.01965886720012902
6,2.5809379768248473,0.2951424899493904,0.375937088927645,-0.14529758853920283,0.044537527873419414,-0.07803613973521467,0.34337017441329787,0.5252336408830645,0.03727550919956323,0.020899212777672482
7,2.580938023922342,0.19473797377129706,0.2867489859060881,0.21367431349823807,0.045075852209214395,-0.055871632360347256,0.26118638304003206,0.402702852052203,0.041332109225717215,0.029475149944199253
8,2.5809379597820064,0.26358132775593446,0.4180420733028617,-0.13497443741074255,0.04659559639398325,-0.07835127163988725,0.3300893792136645,0.4970609165009014,0.04483735909773682,0.03218098689005586
9,2.5809380066388874,0.17832575320960936,0.3582539832037466,0.2113410635296796,0.047190250584631,-0.05977772718064661,0.29830166529663277,0.31299898405310256,0.04356992502544235,0.028858073929678596
10,2.5809382263477576,-0.1810236908249182,0.13354450818262026,-0.3057954848804751,0.013585636472116275,-0.30511822326127735,0.023983518346922417,-0.039526504506971455,0.046470822258406604,0.03294151402382292
11,2.580937990120907,0.15817476806339026,0.3554595742593751,0.3781758933963915,0.058043479865822645,-0.07307516756584737,0.35005737452201313,0.12004588755932244,0.042821944050855196,0.029358200278351426
12,2.580938217613005,-0.1800794286708463,0.07725577666281494,-0.2996226877900821,0.022052535845648036,-0.20908128606122114,0.1044234447350794,-0.17212684977206397,0.04589056980838132,0.03035003304009999
