,none,board_features,graph_features,turn_features,p0_vps,p1_vps,p0_hand_and_pieces,p1_hand_and_pieces,p0_dev_cards_played,p1_dev_cards_played
1,2.509589173004253,-0.16603827178192732,-0.39205581356666835,0.17192735695112193,0.47251677789681823,0.0724072826491664,0.5774609138224758,0.8080442022955034,-0.01568405136858221,-0.03816760547114931
2,2.5095890952169873,-0.12967100186499736,-0.37782607256345196,0.3175155340628046,0.5553633863414381,0.008084760958311787,0.30498774903233233,0.8660436101967942,-0.001675382000500908,-0.052411866173672175
3,2.5095890579445346,-0.1927998340110294,-0.2462242626365811,0.33584733669499406,0.5763007795625965,0.015566117636363674,0.5233871780482708,0.5389408203174442,-0.010173686241271386,-0.05043368473516463
4,2.509588949893433,0.43571761586791113,-0.40762089564657517,0.21655981031960514,-0.03484595047632916,0.17121799059356763,0.2392753001404807,0.8715544032563628,0.018940629210880452,-0.02038803995998803
5,2.5095889767865756,0.33240744329298255,-0.3183947854476364,0.21230627288159692,-0.03345984738798008,0.16685405866629843,0.33121999735561175,0.8085109981962667,0.01696405657371644,-0.02599730873697842
6,2.509589103402968,-0.09346079667260765,-0.1362754460266773,-0.07537124898242192,-0.032494693217921325,0.17286953662270377,-1.5644314644720678,0.23301266881898736,0.012651637625059282,-0.026089252118082648
7,2.5095893518102814,-0.11492468243262674,-0.7806558040516673,-0.39658207660544254,-0.058179105966569625,-0.21246452531661775,-0.23606013934224032,0.3012807452063715,0.01507609156244033,-0.02707936126397356
8,2.5095890118758293,0.22494439591516902,-0.22534583220907695,0.1601518194047587,-0.01878613445405758,0.1714302009832761,0.3667903878880644,0.8297399040720747,0.010550307891152223,-0.029064124989453266
9,2.5095889580726585,0.3823978280205974,-0.23089728881395316,-0.1323069754769428,-0.020199022677346523,0.17866658031067884,0.3561795633063084,0.9753075913816651,0.009251997714044585,-0.02798937849642233
10,2.5095889576468013,0.28281768888918735,-0.28800557563967727,0.4682138251514659,-0.03532108864703698,0.18168366447147977,0.24668645277689064,0.663329389264378,0.007454230310478947,-0.036447736208717385
11,2.5095889511300005,0.08338804001905398,0.20093052500828984,0.007703432337582722,-0.03816766346052007,0.2885579503204808,-0.32962747471089715,0.31020935147555045,0.009220535288052431,-0.04180386361120486
12,2.5095890079595558,0.17617232112263004,-0.14669125426682522,-0.07001478137850459,0.035917631333211075,0.10692014926097643,0.9421382512257883,0.4605625173539617,0.014771092796930237,-0.0293650356694328
13,2.509589045591231,0.12511810668098095,-0.18062187173890892,0.20248229371538043,-0.0013593741750310695,0.12649476428973044,0.9207289300739756,0.32190487991095157,0.009992531166615186,-0.034329349253055225
14,2.5095891241920185,0.1459026043769154,-0.33618111473513523,-0.1890563011464705,0.01722255619250314,-0.007365481033259,0.7420704808196992,0.13488186189190426,0.01200016313580958,-0.029063802765879998
15,2.5095890065448128,0.1585998455722269,-0.1714007071197879,0.23050936371237765,0.032712389802853514,0.07952872974945141,1.0330316912909914,0.15733065959380693,0.007187107542401296,-0.037088196495287995
16,2.5095889649658303,0.1549430098378486,-0.16945971021441092,-0.07024392313104233,-0.004454576397392274,0.12723896082312858,1.367399422885876,0.0708871628462428,0.04837008408949191,-0.03426955154208797
17,2.509589362143247,-0.5427601396099611,-0.7710011007772729,0.21870296472593248,-0.0037895832705156646,0.02493309327322843,0.4639164396081934,-0.7786293344982893,-0.0255849838102669,-0.0953762915345096
18,2.509589278694474,-0.48077444809208475,-0.616668492520766,-0.2349010378484658,-0.002867584525245437,0.13817110184011103,0.4651507240235029,-0.7484397139270683,0.011989234878060792,-0.04124883577305616
19,2.509589362143247,-0.5427601396099611,-0.7710011007772729,0.21870296472593248,-0.0037895832705156646,0.02493309327322843,0.4639164396081934,-0.7786293344982893,-0.0255849838102669,-0.0953762915345096
20,2.5095890180599,0.17290649147788578,-0.1854138324973023,-0.17137415751890595,-0.020566131561977896,0.12488279396706131,1.15066213744007,0.43982010715168646,0.011693313247434646,-0.03219982947885902
21,2.5095889564737823,0.7077321131564824,-0.2409486821893469,-0.13146893727961795,-0.01701044274003749,0.14160042266261286,0.4334211909171579,0.6200222612537016,0.006339901035457528,-0.029276945088948736
22,2.509589074770198,0.0369239213473212,-0.1890986606593273,0.13688702552987508,-0.022354015934306748,0.14221396665149266,1.0486956541186299,0.36271220299937956,0.009547347254547867,-0.03511651863754703
23,2.5095893585060125,-0.43497814201822466,-0.8109164920213157,-0.21895191723443472,-0.07916831545710913,0.08974489186501011,-0.01572552088692794,-0.023859445838157287,0.013855062742124412,-0.02958910280867856
24,2.5095894297727717,-0.5315454307845526,-0.8240654086253522,0.1684341235982068,-0.07813214414902238,-0.1774717950467804,0.10294828630185045,-0.15286399014765023,0.016591002685528974,-0.03348353423606923
25,2.5095893585060125,-0.43497814201822466,-0.8109164920213157,-0.21895191723443472,-0.07916831545710913,0.08974489186501011,-0.01572552088692794,-0.023859445838157287,0.013855062742124412,-0.02958910280867856
26,2.509589101160731,0.14705461350269522,-0.1601722260878577,0.12842279236964343,0.0005356459687436144,0.13915710920448293,0.9565218069065535,0.3124287771161589,0.004424939379657093,-0.03796253349371653
27,2.5095890504199123,0.30309659858686916,-0.17089110199126128,-0.09940468517777445,-5.436899920779892e-05,0.13529711427672492,1.0137040475895374,0.33567137661734714,0.007216104640176538,-0.03422417165984737
28,2.5095890478427108,0.28009414589145587,-0.21678304583787428,0.1460294552841419,-0.011279714534862928,0.146170386521277,1.0622449147864117,0.09981591965417463,0.01003607219880269,-0.02591721990119511
29,2.5095889680459122,0.6013384677598185,-0.22484692859639305,-0.11017208328992512,0.002149816759175971,0.14983111716839004,1.1074944354279446,-0.03260227195377435,0.017361850093644528,-0.02014353034116942
30,2.5095890886807948,0.15823025091631115,-0.17490407069128594,0.1259110704435868,-0.012023940703172586,0.13669929627498617,1.0128100837723308,0.27634701319850635,0.0030093259450520854,-0.03566810982576235
31,2.509588998119371,0.5061596915315032,-0.24370164497579055,-0.10871667227303816,-0.005119782350540392,0.15473916447903402,1.102456403448722,0.10052582310445524,0.010297424691338049,-0.02622951117247252
