ep,step,obs,action
8,0,"[19.         25.         19.         19.         19.         19.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 15.          0.          0.          5.          0.          0.
  0.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.         14.          0.          4.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          1.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.          0.          0.          0.08333333  0.          1.
  0.          0.          0.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          1.
  0.          0.08333333  0.          0.          0.          0.
  0.          0.          1.          0.11111111  0.          0.
  0.          0.          0.          1.          0.          0.02777778
  0.          0.          0.          0.          0.          0.
  1.          0.13888889  0.          0.          0.          0.
  1.          0.          0.          0.05555556  0.          0.
  0.          0.          1.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          0.
  1.          0.08333333  0.          0.          0.          1.
  0.          0.          0.          0.13888889  0.          0.
  0.          0.          0.          0.          1.          0.05555556
  0.          0.          0.          1.          0.          0.
  0.          0.05555556  0.          1.          0.          0.
  0.          0.          0.          0.11111111  0.          0.
  0.          1.          0.          0.          0.          0.08333333
  0.          0.          0.          0.          0.          1.
  0.          0.11111111  0.          0.          0.          0.
  0.          1.          0.          0.11111111  0.          0.
  0.          0.          1.          0.          0.          0.02777778
  0.          1.          0.          0.          0.          0.
  0.          0.05555556]",1
8,1,"[19.         25.         19.         19.         19.         19.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          1.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
 15.          0.          0.          4.          0.          0.
  0.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.         14.          0.          4.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          1.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.          0.          0.          0.08333333  0.          1.
  0.          0.          0.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          1.
  0.          0.08333333  0.          0.          0.          0.
  0.          0.          1.          0.11111111  0.          0.
  0.          0.          0.          1.          0.          0.02777778
  0.          0.          0.          0.          0.          0.
  1.          0.13888889  0.          0.          0.          0.
  1.          0.          0.          0.05555556  0.          0.
  0.          0.          1.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          0.
  1.          0.08333333  0.          0.          0.          1.
  0.          0.          0.          0.13888889  0.          0.
  0.          0.          0.          0.          1.          0.05555556
  0.          0.          0.          1.          0.          0.
  0.          0.05555556  0.          1.          0.          0.
  0.          0.          0.          0.11111111  0.          0.
  0.          1.          0.          0.          0.          0.08333333
  0.          0.          0.          0.          0.          1.
  0.          0.11111111  0.          0.          0.          0.
  0.          1.          0.          0.11111111  0.          0.
  0.          0.          1.          0.          0.          0.02777778
  0.          1.          0.          0.          0.          0.
  0.          0.05555556]",1
8,2,"[19.         25.         19.         19.         19.         19.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          1.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
 14.          0.          0.          4.          0.          0.
  0.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.         14.          0.          4.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          1.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.          0.          0.          0.08333333  0.          1.
  0.          0.          0.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          1.
  0.          0.08333333  0.          0.          0.          0.
  0.          0.          1.          0.11111111  0.          0.
  0.          0.          0.          1.          0.          0.02777778
  0.          0.          0.          0.          0.          0.
  1.          0.13888889  0.          0.          0.          0.
  1.          0.          0.          0.05555556  0.          0.
  0.          0.          1.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          0.
  1.          0.08333333  0.          0.          0.          1.
  0.          0.          0.          0.13888889  0.          0.
  0.          0.          0.          0.          1.          0.05555556
  0.          0.          0.          1.          0.          0.
  0.          0.05555556  0.          1.          0.          0.
  0.          0.          0.          0.11111111  0.          0.
  0.          1.          0.          0.          0.          0.08333333
  0.          0.          0.          0.          0.          1.
  0.          0.11111111  0.          0.          0.          0.
  0.          1.          0.          0.11111111  0.          0.
  0.          0.          1.          0.          0.          0.02777778
  0.          1.          0.          0.          0.          0.
  0.          0.05555556]",1
8,3,"[19.         25.         19.         19.         18.         19.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          2.
 14.          0.          0.          3.          0.          0.
  1.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.         14.          0.          4.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          1.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.          0.          0.          0.08333333  0.          1.
  0.          0.          0.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          1.
  0.          0.08333333  0.          0.          0.          0.
  0.          0.          1.          0.11111111  0.          0.
  0.          0.          0.          1.          0.          0.02777778
  0.          0.          0.          0.          0.          0.
  1.          0.13888889  0.          0.          0.          0.
  1.          0.          0.          0.05555556  0.          0.
  0.          0.          1.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          0.
  1.          0.08333333  0.          0.          0.          1.
  0.          0.          0.          0.13888889  0.          0.
  0.          0.          0.          0.          1.          0.05555556
  0.          0.          0.          1.          0.          0.
  0.          0.05555556  0.          1.          0.          0.
  0.          0.          0.          0.11111111  0.          0.
  0.          1.          0.          0.          0.          0.08333333
  0.          0.          0.          0.          0.          1.
  0.          0.11111111  0.          0.          0.          0.
  0.          1.          0.          0.11111111  0.          0.
  0.          0.          1.          0.          0.          0.02777778
  0.          1.          0.          0.          0.          0.
  0.          0.05555556]",1
8,4,"[18.         25.         16.         18.         18.         19.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          2.          1.          2.
 13.          0.          0.          3.          0.          0.
  1.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  4.          2.         13.          0.          3.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          1.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.          0.          0.          0.08333333  0.          1.
  0.          0.          0.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          1.
  0.          0.08333333  0.          0.          0.          0.
  0.          0.          1.          0.11111111  0.          0.
  0.          0.          0.          1.          0.          0.02777778
  0.          0.          0.          0.          0.          0.
  1.          0.13888889  0.          0.          0.          0.
  1.          0.          0.          0.05555556  0.          0.
  0.          0.          1.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          0.
  1.          0.08333333  0.          0.          0.          1.
  0.          0.          0.          0.13888889  0.          0.
  0.          0.          0.          0.          1.          0.05555556
  0.          0.          0.          1.          0.          0.
  0.          0.05555556  0.          1.          0.          0.
  0.          0.          0.          0.11111111  0.          0.
  0.          1.          0.          0.          0.          0.08333333
  0.          0.          0.          0.          0.          1.
  0.          0.11111111  0.          0.          0.          0.
  0.          1.          0.          0.11111111  0.          0.
  0.          0.          1.          0.          0.          0.02777778
  0.          1.          0.          0.          0.          0.
  0.          0.05555556]",1
8,5,"[18.         25.         14.         18.         18.         19.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.          0.          4.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          3.          2.          2.
 13.          0.          0.          3.          0.          0.
  1.          0.          0.          0.          4.          0.
  0.          0.          0.          0.          0.          0.
  5.          2.         13.          0.          3.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          1.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  0.          0.          1.          0.          0.          0.
  0.          0.          0.          1.          0.          0.
  1.          0.          1.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.          0.          0.          0.08333333  0.          1.
  0.          0.          0.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          1.
  0.          0.08333333  0.          0.          0.          0.
  0.          0.          1.          0.11111111  0.          0.
  0.          0.          0.          1.          0.          0.02777778
  0.          0.          0.          0.          0.          0.
  1.          0.13888889  0.          0.          0.          0.
  1.          0.          0.          0.05555556  0.          0.
  0.          0.          1.          0.          0.          0.13888889
  0.          0.          0.          0.          0.          0.
  1.          0.08333333  0.          0.          0.          1.
  0.          0.          0.          0.13888889  0.          0.
  0.          0.          0.          0.          1.          0.05555556
  0.          0.          0.          1.          0.          0.
  0.          0.05555556  0.          1.          0.          0.
  0.          0.          0.          0.11111111  0.          0.
  0.          1.          0.          0.          0.          0.08333333
  0.          0.          0.          0.          0.          1.
  0.          0.11111111  0.          0.          0.          0.
  0.          1.          0.          0.11111111  0.          0.
  0.          0.          1.          0.          0.          0.02777778
  0.          1.          0.          0.          0.          0.
  0.          0.05555556]",4
