,none,board_features,graph_features,turn_features,p0_vps,p1_vps,p0_hand_and_pieces,p1_hand_and_pieces,p0_dev_cards_played,p1_dev_cards_played
1,2.6007153248728363,0.03539023792856344,-0.13999557744421814,0.14611767820299904,0.3905084669207824,0.036920690555405755,0.6332740242406851,0.30747966266566373,0.014699926284509321,-0.025110358933479224
2,2.600715266170385,0.12304048143592944,-0.12788391502270174,0.21656937090809927,0.4054106208778124,-0.04115126703132682,0.398943013878599,0.4375722225195164,0.014565120046992619,-0.027780909391557057
3,2.600715262860843,0.11214052355691873,-0.0723675313693774,0.2176509326353957,0.39405307229942166,-0.03907756194209128,0.3223157131275359,0.4768895558275357,0.016923991759210832,-0.02924395325908319
4,2.600715496352907,-0.010474086377886355,-0.3124403645288699,0.20294346585578613,0.01382265121695564,-0.29653786576265484,0.026608107157732458,-0.15403221346011545,-0.04098939178767126,-0.02961536665610033
5,2.6007151010010254,0.3150986664615915,0.08982852740375274,0.19063417855177633,0.10687864094817662,-0.03377280473862082,0.5553078071664963,0.13138432572625763,0.044967333715320496,-0.0010418775664852165
6,2.600715050345567,0.4344660212505137,0.11589863489137403,-0.08471458353316597,0.1386852233260643,-0.04196032291268764,0.6062502844936597,0.16682329835906323,0.039745448101570685,0.024090778330327883
7,2.6007151157788573,0.1355469989538225,0.10332347749140008,0.16048341288692985,0.040250333777958724,0.021299900789197412,0.691947942135147,0.19934558523186346,0.04831193076783437,-0.0012247557344833848
8,2.6007150587342047,0.40204253451176347,0.13322371633218127,-0.1495952272408162,0.09086941730898768,-0.006481842322996645,0.6877816910786277,0.18676541655115997,0.04640768322303237,0.008271397220119409
9,2.600715398108676,0.04214316846993513,-0.2572585128112892,-0.2584933322575587,0.05246320231505916,-0.22242488769561983,0.24050509592317676,-0.16746237155406737,-0.028087099096126666,-0.0021002812481322186
10,2.600715134962419,0.3058028784490738,0.08083803532912881,0.1996241442643016,0.11916513596202655,-0.038026462380822246,0.6151302715053946,0.07323160987955524,0.04672134163458842,-0.0032021530081534355
11,2.6007151048640487,0.2265782141663465,0.16670414259124405,-0.10226533418325023,0.042290553331065295,0.025619329069551444,0.8163411994190295,0.18133896661020477,0.05108281908317765,-0.008405057286185513
