,none,board_features,graph_features,turn_features,p0_vps,p1_vps,p0_hand_and_pieces,p1_hand_and_pieces,p0_dev_cards_played,p1_dev_cards_played
1,2.3343560104263137,0.04953424875892254,-0.3607816752517055,0.14745303775501545,0.42766042766146795,0.07596857464575829,0.8272301704309553,0.4260272405891045,0.07545295057845769,-0.0029009025020368395
2,2.3343559432144247,0.2061901857492828,-0.2513908765886201,0.24336180317613443,0.3527674037403232,0.01751907636692146,0.5464689962005501,0.4873418579807825,0.07186510047740005,-0.008479453697549016
3,2.3343559268534277,0.22636328690319307,-0.2836999241969535,0.36681799665666537,0.36727699603470015,-0.006843805223150701,0.44767337862834644,0.48171669095882597,0.06850028000948559,-0.0021608363923220075
4,2.334355958495372,0.17852873245634754,-0.14573577793917408,0.14526529482932093,0.008649841154353854,0.11902488379599141,0.8220388553170639,0.4369684691171803,0.08607182491114232,0.014832007356112925
5,2.3343560377819297,-0.05151750612824929,-0.07146263262212646,0.15576670884509564,0.014293827414698507,-0.23279597950502348,-0.2605818120218841,0.03811964042662497,0.05813480089978705,0.015687128281715076
6,2.3343559760793013,0.006174923991441178,-0.0693873867143098,-0.09829599422134189,0.012283259553583697,-0.14290079740986408,-0.15933298139998298,0.046784702955493,0.06055497399636122,0.009763466375485239
7,2.3343560109157173,-0.010335180042162773,-0.10602596670892114,0.16287245622524027,0.01797866360379366,-0.19895414710903167,-0.15656241501756768,-0.11324620645076441,0.0533795910733401,0.016537405157293558
8,2.3343559623937984,0.017223390579359038,-0.06970790224372861,-0.10087896949128017,0.012337271189510612,-0.13018142851586065,-0.11835360120779603,-0.007024368865970243,0.05415697995454599,0.008072798335760273
9,2.3343560231033527,0.055913322832457035,-0.09499824633634532,0.1690739566462637,0.02208574067397459,-0.2397739857425659,-0.15545348220374394,-0.18211560610547337,0.07343149947301122,0.01748098546151239
10,2.3343559960966505,0.13299489350497715,-0.16205730599591997,-0.08331974171092571,0.02312336899258005,-0.2180234950243302,0.012265806630410742,-0.13263851123691148,0.07832408652939361,0.014975088570243877
11,2.334356046660039,0.13461775800881293,-0.27241088733119756,0.18412809646289452,0.02503558143987586,-0.218734826800959,-0.03243228984357721,-0.2422033840373132,0.06850694913460251,0.019137221082025452
12,2.3343559883776503,0.12322375905761955,-0.13146022425853596,-0.09631772907790576,0.022020449552668853,-0.22454960266992882,0.01774705509989749,-0.1303961857297146,0.07945400265937183,0.005922651053605496
13,2.3343560678786752,-0.06787249597180867,-0.09275890728754918,0.14289949260464252,0.009119827216590604,-0.25412744780575425,-0.2796852395779417,0.13224369470683062,0.06292915451940159,0.012896078632445365
14,2.33435601211966,0.012951811393835472,-0.07581453471161712,-0.09166335604506565,0.009105495277880626,-0.15429674214354552,-0.2120198462713595,0.1084487638428116,0.06127355030520035,0.007659000007841282
15,2.3343560385801134,-0.029393825200123735,-0.1143119190751454,0.12778133847608453,0.006642830847841702,-0.1917977204495898,-0.2034886728052378,-0.007395392688618219,0.06489205390423142,0.012715454592956019
16,2.3343559892337606,-0.110948611535793,-0.05349156958931381,-0.14045148021871928,-0.023576761070854074,-0.012041108983973925,-0.1325001590098288,0.051191460375494435,0.0632373232945941,0.024225049645942867
17,2.3343560350458623,0.04686395492887141,-0.11528476109049399,-0.09689930116647832,0.012622711043051071,-0.16015850533656703,-0.16815767863680708,0.05531109354359087,0.07247030273020946,0.01887631526041436
18,2.3343560818321873,0.033787293965909765,-0.12415788939181518,0.15741792852193442,0.013246755449864478,-0.25855535721082157,-0.23344214909808575,-0.030562114231810572,0.07932502451686659,0.028584658880501906
19,2.334356029602199,0.08772206952936576,-0.11033505136948227,-0.10688013938022833,0.02076334034702501,-0.16130486333286478,-0.14614474523665683,-0.016502423077689676,0.0718694623767156,0.026456492097299375
